event,det,row,col,a00,a01,a02,a03,a04,a05,a06,a07,a08,a09,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29
3,4,2,37,190,860,982,641,407,296,237,204,182,161,143,132,124,112,110,101,92,83,73,70,66,59,55,50,46,41,39,37,35,33
3,4,2,37,190,860,982,641,407,296,237,204,182,161,143,132,124,112,110,101,92,83,73,70,66,59,55,50,46,41,39,37,35,33
3,4,2,38,60,236,259,176,124,97,85,86,89,83,79,81,81,89,113,119,107,94,86,85,86,72,58,47,44,41,36,34,32,29
3,4,2,39,12,8,11,8,10,10,9,10,14,10,12,9,12,11,17,16,16,18,18,17,16,19,14,12,12,10,15,11,13,11
3,5,0,27,15,21,20,17,15,14,14,16,17,12,13,12,11,11,11,12,13,14,21,24,22,18,15,13,12,13,13,13,12,8
3,5,0,28,40,87,70,56,54,44,40,50,66,58,41,37,31,30,34,30,30,86,218,234,159,102,75,62,61,65,60,58,57,60
3,5,0,29,12,19,16,18,15,14,14,17,18,17,15,16,14,11,16,9,17,31,74,81,55,39,30,28,25,28,31,25,29,33
3,5,0,30,13,9,10,10,10,8,10,7,11,9,10,7,9,9,10,10,8,9,10,13,10,11,10,11,10,11,11,10,10,8
3,5,1,28,8,10,12,9,11,10,9,8,9,9,9,11,10,12,8,14,11,12,10,11,10,10,10,11,9,11,10,9,10,11
3,5,1,29,51,130,111,69,50,39,36,38,46,40,33,28,26,24,25,22,24,22,21,20,18,19,17,19,16,15,15,17,14,16
3,5,1,30,43,119,106,73,55,49,59,95,145,130,94,74,74,80,79,97,99,102,91,78,68,86,102,84,71,68,67,61,51,44
3,5,1,31,12,11,12,12,10,12,10,16,24,23,17,17,17,22,21,28,30,32,32,31,33,46,64,57,49,52,65,61,47,41
3,5,1,32,9,10,10,9,11,10,11,13,12,11,9,10,12,8,9,8,11,10,11,9,10,11,10,9,11,11,10,13,10,10
3,5,1,33,9,8,8,9,11,9,10,9,9,10,12,11,10,11,11,11,11,11,9,12,11,11,10,11,11,10,10,10,10,9
3,79,1,34,9,10,8,9,9,11,8,8,12,12,10,8,11,13,10,13,15,16,17,16,13,15,13,11,11,13,10,10,11,10
3,79,1,35,11,18,20,19,17,16,20,26,21,17,18,20,19,31,45,44,54,69,64,63,54,41,34,28,25,22,23,18,20,18
3,79,1,35,11,18,20,19,17,16,20,26,21,17,18,20,19,31,45,44,54,69,64,63,54,41,34,28,25,22,23,18,20,18
3,79,1,36,20,66,84,67,46,41,49,58,48,39,33,29,30,35,41,39,38,38,35,32,32,24,22,16,19,19,17,19,18,16
3,79,1,36,20,66,84,67,46,41,49,58,48,39,33,29,30,35,41,39,38,38,35,32,32,24,22,16,19,19,17,19,18,16
3,79,1,37,14,24,28,23,19,15,17,15,17,15,13,13,15,12,11,12,12,13,11,12,10,11,12,11,8,11,13,8,12,10
3,79,1,37,14,24,28,23,19,15,17,15,17,15,13,13,15,12,11,12,12,13,11,12,10,11,12,11,8,11,13,8,12,10
3,80,1,37,11,10,11,9,11,11,12,11,10,11,9,10,11,8,10,9,11,10,10,12,11,11,11,11,10,9,10,13,11,8
3,80,1,37,11,10,11,9,11,11,12,11,10,11,9,10,11,8,10,9,11,10,10,12,11,11,11,11,10,9,10,13,11,8
3,80,1,38,10,14,14,11,9,14,15,17,17,16,15,15,14,19,29,40,37,32,28,27,31,32,30,23,19,15,17,15,15,15
3,80,1,39,36,58,44,37,40,50,51,54,53,47,40,38,35,38,45,58,52,40,35,32,29,32,26,23,22,20,18,20,18,16
3,80,1,40,29,42,35,25,23,25,21,22,21,16,14,15,14,15,14,15,17,14,12,14,10,10,12,14,11,10,9,11,8,12
3,80,1,41,8,9,11,9,10,10,11,11,11,8,11,9,10,9,10,13,12,12,8,9,11,11,7,11,11,10,10,10,11,9
3,82,2,44,10,11,11,10,9,10,12,9,9,9,10,11,9,11,11,11,9,12,13,18,13,11,11,13,10,12,9,9,10,10
3,82,2,45,13,16,16,18,16,18,21,18,17,15,19,22,22,18,16,16,23,27,52,69,61,42,30,25,22,22,19,19,19,18
3,82,2,46,18,62,80,70,59,62,66,54,41,37,38,37,35,32,26,27,27,26,28,32,28,26,21,19,18,16,15,16,15,14
3,82,2,47,15,21,24,22,18,17,13,13,12,13,15,11,12,12,12,13,12,10,9,12,10,10,12,9,11,9,13,10,11,11
3,139,13,112,11,8,9,9,9,10,9,11,8,9,9,11,10,11,10,9,10,8,11,11,9,13,11,12,10,9,9,11,9,9
3,139,13,113,10,11,10,10,11,10,11,12,9,10,10,12,10,13,10,10,11,16,26,33,35,28,26,19,17,16,12,15,15,14
3,139,13,114,10,11,10,11,10,11,9,11,10,9,8,9,12,11,9,11,11,13,24,28,28,26,19,17,13,13,13,14,14,10
3,139,13,115,10,11,13,11,11,11,9,10,11,9,8,8,10,8,9,11,9,10,12,11,9,12,9,12,9,12,10,10,7,12
3,139,14,112,9,11,10,7,9,9,9,8,11,11,10,10,13,10,9,12,12,9,10,10,10,10,10,11,9,13,11,9,11,10
3,139,14,113,11,14,16,14,13,14,16,18,19,32,37,38,45,43,38,35,29,27,24,21,19,19,16,16,18,14,17,15,16,12
3,139,14,114,30,59,84,81,64,51,58,57,52,79,89,84,82,69,62,49,42,36,34,30,29,27,25,23,24,23,20,19,21,18
3,139,14,115,26,46,63,52,38,28,26,27,22,25,23,21,19,21,18,17,13,16,15,14,14,13,13,12,13,12,11,12,10,12
3,139,14,116,10,8,10,11,12,10,11,7,10,11,8,9,9,10,12,10,11,9,9,10,8,14,13,9,11,10,9,13,11,11
3,140,13,113,10,8,13,8,10,10,10,10,8,11,12,7,8,9,11,12,11,8,10,14,13,11,11,12,10,9,10,10,10,10
3,140,13,114,11,10,10,9,9,12,12,11,11,11,8,11,10,11,10,9,9,9,18,35,50,43,31,20,17,17,18,15,12,13
3,140,13,115,12,10,10,9,10,11,11,12,9,11,9,12,11,12,9,11,10,11,14,22,24,19,18,14,15,10,14,11,12,11
3,140,14,114,11,11,10,9,10,9,11,12,11,12,12,12,12,13,17,20,17,17,16,17,14,17,16,13,13,13,12,11,10,11
3,140,14,115,17,31,40,39,41,74,80,74,66,55,48,51,54,54,67,69,60,50,49,44,38,35,30,26,25,23,23,22,22,19
3,140,14,116,43,113,140,112,103,136,137,113,90,70,59,54,49,46,43,41,37,32,27,29,27,25,23,22,20,20,21,18,18,15
3,140,14,117,14,23,23,21,18,20,18,16,15,17,13,13,12,10,12,11,12,10,8,7,10,11,9,14,10,12,10,13,9,10
3,141,13,115,9,8,10,8,10,8,11,10,11,10,10,13,10,12,9,9,9,10,11,10,12,10,10,9,12,11,9,10,10,9
3,141,13,116,9,9,8,12,8,11,11,9,11,11,9,11,9,9,11,10,10,11,10,9,12,13,14,12,9,9,12,10,12,10
3,141,13,117,12,7,12,11,8,11,9,8,9,11,9,12,11,12,9,9,9,12,10,9,12,11,12,10,10,9,11,9,9,9
3,141,14,114,8,10,8,11,11,9,10,8,8,8,7,10,9,8,11,9,9,9,9,12,10,12,9,10,11,12,10,10,9,11
3,141,14,115,12,10,10,10,10,8,11,9,10,12,9,11,10,12,14,12,20,17,19,19,17,21,19,13,13,12,13,11,13,11
3,141,14,116,15,30,32,30,35,49,74,63,51,41,36,34,35,41,38,45,50,49,41,37,33,31,25,25,21,22,18,21,17,18
3,141,14,117,61,192,193,140,107,102,121,102,75,62,51,47,43,38,36,35,32,28,29,28,25,23,21,20,22,19,19,19,15,15
3,141,14,118,21,56,51,35,27,20,23,20,17,14,15,15,15,14,14,14,12,14,11,11,11,11,12,10,10,10,14,11,11,11
3,142,14,116,12,9,12,10,10,9,9,12,10,11,10,8,9,9,8,11,10,12,17,18,17,19,16,13,11,13,9,13,10,11
3,142,14,117,10,11,9,11,10,11,12,15,23,24,26,27,26,31,35,34,40,82,163,172,142,114,83,64,49,45,39,34,34,31
3,142,14,118,29,43,39,38,48,54,57,66,135,150,137,123,109,108,95,86,79,98,141,137,109,83,67,59,49,43,39,34,34,34
3,142,14,119,24,48,47,39,37,32,28,26,31,30,28,25,20,20,20,18,17,15,13,12,16,13,11,14,14,12,11,13,11,9
3,142,14,120,10,10,11,11,10,9,10,9,8,11,10,10,13,11,10,11,10,11,10,12,9,9,9,7,10,8,7,11,8,10
3,143,14,117,10,10,11,9,8,12,10,11,12,9,8,9,9,9,9,12,11,9,12,14,14,13,11,15,12,10,10,10,9,11
3,143,14,118,11,10,10,11,11,8,13,17,19,21,21,17,21,25,24,22,24,33,72,175,205,145,90,64,53,45,39,36,32,28
3,143,14,119,19,40,47,38,39,40,97,186,189,195,179,139,136,143,120,94,85,94,120,185,198,148,104,79,66,60,53,50,44,39
3,143,14,120,35,112,116,86,68,58,69,88,80,69,59,46,41,41,35,30,30,27,26,24,23,21,21,19,20,19,15,16,17,17
3,143,14,121,13,18,15,15,12,11,12,9,13,11,15,12,9,10,9,10,10,13,12,11,10,11,7,11,9,10,11,9,12,11
3,186,6,86,9,10,9,9,11,10,9,12,12,10,14,13,10,10,13,8,10,13,13,11,10,5,10,11,13,9,11,10,10,9
3,186,6,87,21,31,44,98,87,65,54,47,44,42,40,32,30,24,21,22,20,19,17,18,14,17,15,15,13,14,14,12,14,13
3,186,6,88,59,76,96,170,147,98,74,61,52,47,40,36,32,28,29,26,27,22,22,24,21,19,19,16,17,16,17,13,16,15
3,186,6,89,15,19,17,20,21,15,14,13,14,12,12,10,10,11,11,11,11,12,12,12,9,11,9,11,11,11,10,11,12,10
3,186,6,89,15,19,17,20,21,15,14,13,14,12,12,10,10,11,11,11,11,12,12,12,9,11,9,11,11,11,10,11,12,10
3,186,7,86,10,11,10,13,10,9,9,10,10,7,10,12,9,12,12,12,9,10,14,16,18,15,14,12,13,13,13,12,10,13
3,186,7,87,9,11,11,9,11,10,10,9,10,13,16,24,32,31,29,28,30,30,40,58,63,52,35,28,24,22,20,21,17,16
3,186,7,88,11,9,13,11,10,12,11,10,8,11,18,26,34,33,28,23,22,21,23,26,26,23,20,18,18,13,14,14,14,11
3,186,7,89,10,10,12,10,13,10,10,9,9,11,10,11,10,12,13,9,10,10,10,9,9,9,9,10,10,10,10,11,10,11
3,186,7,89,10,10,12,10,13,10,10,9,9,11,10,11,10,12,13,9,10,10,10,9,9,9,9,10,10,10,10,11,10,11
3,187,6,87,9,9,9,11,11,10,9,7,11,11,11,11,12,13,12,12,17,21,21,31,48,45,32,23,20,18,17,16,15,15
3,187,6,88,11,15,17,19,20,24,31,32,41,46,42,38,39,42,36,39,51,68,71,98,150,135,92,64,48,41,38,33,32,30
3,187,6,89,17,35,38,38,34,40,38,38,44,41,35,31,30,25,25,23,23,26,25,24,29,29,25,20,15,18,18,17,14,14
3,187,6,89,17,35,38,38,34,40,38,38,44,41,35,31,30,25,25,23,23,26,25,24,29,29,25,20,15,18,18,17,14,14
3,187,6,90,11,12,13,14,13,14,11,11,11,13,9,12,10,12,10,12,9,12,12,9,8,10,11,11,10,8,8,9,8,10
3,187,6,90,11,12,13,14,13,14,11,11,11,13,9,12,10,12,10,12,9,12,12,9,8,10,11,11,10,8,8,9,8,10
3,189,5,90,12,14,13,13,10,11,9,11,12,9,11,7,8,11,8,10,12,10,11,8,10,9,9,11,12,7,10,8,9,11
3,189,5,90,12,14,13,13,10,11,9,11,12,9,11,7,8,11,8,10,12,10,11,8,10,9,9,11,12,7,10,8,9,11
3,189,5,91,25,51,47,29,23,18,20,14,15,14,15,14,11,13,9,11,15,12,14,13,13,12,11,9,10,10,10,13,11,10
3,189,5,91,25,51,47,29,23,18,20,14,15,14,15,14,11,13,9,11,15,12,14,13,13,12,11,9,10,10,10,13,11,10
3,189,5,92,12,21,19,16,12,12,11,12,12,15,11,11,10,10,10,9,9,12,11,11,11,10,10,8,11,11,10,11,10,12
3,189,6,89,9,8,10,10,10,8,12,10,12,14,13,15,11,15,12,14,16,20,24,23,27,18,17,16,14,11,12,14,11,12
3,189,6,89,9,8,10,10,10,8,12,10,12,14,13,15,11,15,12,14,16,20,24,23,27,18,17,16,14,11,12,14,11,12
3,189,6,90,16,46,65,66,50,37,35,41,51,70,76,67,55,57,58,53,58,69,82,75,65,50,43,36,29,28,28,24,24,22
3,189,6,90,16,46,65,66,50,37,35,41,51,70,76,67,55,57,58,53,58,69,82,75,65,50,43,36,29,28,28,24,24,22
3,189,6,91,19,64,104,99,70,48,38,38,41,42,41,34,28,28,26,26,23,23,24,22,20,19,15,16,15,14,14,15,13,12
3,189,6,91,19,64,104,99,70,48,38,38,41,42,41,34,28,28,26,26,23,23,24,22,20,19,15,16,15,14,14,15,13,12
3,189,6,92,14,12,14,15,11,13,11,10,10,9,11,11,13,11,11,9,10,11,12,10,8,12,9,9,11,11,12,11,12,11
3,334,3,141,9,9,10,8,11,10,8,10,12,10,10,21,76,109,77,47,35,29,24,22,23,22,18,19,17,16,17,14,16,14
3,334,3,142,11,12,11,11,10,11,11,9,10,10,10,25,135,192,131,81,55,42,37,36,31,28,28,26,22,23,22,22,18,20
3,334,4,138,10,9,11,9,12,12,12,12,11,10,11,11,11,10,11,12,10,10,10,11,9,10,12,13,10,10,10,11,9,12
3,334,4,139,9,9,9,11,10,10,11,9,11,8,10,10,11,8,10,11,10,11,10,11,22,28,22,18,15,14,14,15,15,10
3,334,4,140,11,12,8,11,11,10,9,8,10,8,11,8,10,13,9,12,15,19,45,68,83,78,56,41,31,27,23,23,24,22
3,334,4,141,10,8,9,9,9,11,12,10,10,10,9,11,10,18,26,33,42,41,45,42,35,28,23,19,19,16,14,14,14,14
3,334,4,142,10,11,10,8,10,7,9,10,10,7,11,8,9,27,36,33,27,22,19,15,16,14,15,13,13,13,13,12,12,12
3,334,5,117,10,10,11,10,10,20,26,25,19,21,14,14,13,15,12,12,8,10,11,13,10,11,10,12,12,10,11,9,11,8
3,334,5,118,8,10,11,11,18,130,226,209,166,118,95,79,63,55,46,45,37,34,34,33,28,26,27,26,22,20,23,24,19,20
3,334,5,119,10,10,9,11,13,32,54,58,61,66,119,141,134,132,125,110,92,73,55,48,42,39,36,32,30,28,27,25,27,24
3,334,5,120,12,12,9,11,9,9,11,12,12,12,19,27,40,77,102,109,108,92,79,60,47,42,36,32,31,30,24,26,23,21
3,334,5,121,12,11,11,11,13,10,10,10,9,10,12,10,10,12,12,15,23,32,50,68,109,109,81,59,45,35,29,31,26,25
3,334,5,122,8,11,10,10,11,10,11,9,11,10,8,11,11,10,12,12,11,13,13,24,59,68,53,36,28,24,21,20,19,17
3,334,5,123,8,8,8,9,10,10,11,10,11,11,11,11,10,10,11,12,10,11,12,9,11,10,8,12,8,10,11,10,7,12
3,334,6,116,11,9,8,11,12,12,10,10,10,11,11,10,10,9,10,12,11,11,12,9,10,9,9,10,10,12,10,11,9,10
3,334,6,117,26,51,43,30,26,23,18,17,15,16,14,15,14,14,15,11,14,11,11,10,11,10,13,11,10,12,12,12,12,11
3,334,6,118,47,99,94,84,74,59,47,36,34,31,27,25,22,21,19,19,19,17,17,16,15,18,16,15,15,14,14,12,13,12
3,334,6,119,12,14,15,22,23,22,21,18,16,17,13,13,13,15,10,13,12,10,10,11,10,12,12,12,11,9,11,12,11,10
3,334,6,120,9,10,9,8,10,11,11,10,9,9,9,9,10,7,12,9,11,8,10,10,11,10,10,14,12,12,10,8,11,9
3,355,10,9,11,16,17,18,14,18,15,16,14,16,15,14,14,19,18,17,24,34,40,44,40,34,25,21,19,16,17,14,16,14
3,355,10,10,33,81,110,127,102,98,95,88,76,79,70,59,56,66,64,60,70,94,107,112,98,81,58,49,42,40,36,34,31,27
3,355,10,11,25,50,63,64,51,46,45,37,32,30,29,23,25,25,24,26,22,23,24,23,19,22,16,18,15,13,14,13,12,14
3,355,10,12,10,9,11,10,10,11,11,11,9,8,11,10,12,10,11,7,9,11,12,8,9,11,10,11,10,11,10,10,10,10
3,356,10,11,12,10,9,10,10,10,11,11,8,11,11,10,14,12,13,13,14,16,13,13,20,21,19,13,16,14,12,12,13,12
3,356,10,12,28,68,83,62,52,46,50,57,77,78,63,73,137,146,115,87,86,79,69,88,192,210,144,97,74,63,55,48,43,41
3,356,10,13,51,137,155,117,90,75,71,75,94,91,72,74,115,119,93,73,65,60,54,56,89,91,71,52,43,39,35,32,30,27
3,356,10,14,14,16,18,16,15,13,15,12,13,12,11,12,12,12,12,12,10,10,12,12,13,7,9,10,12,10,11,9,11,12
3,357,9,13,7,10,9,7,11,10,10,10,12,10,10,11,13,9,12,12,11,10,10,8,10,11,11,11,10,8,10,12,12,10
3,357,9,14,11,10,11,9,12,10,10,10,11,10,11,9,10,8,7,8,9,13,27,54,58,48,34,25,23,21,18,18,17,16
3,357,9,15,8,10,10,10,11,10,8,11,12,10,10,10,11,10,10,11,10,12,39,83,85,67,47,34,28,26,23,22,20,19
3,357,9,16,9,9,11,11,9,11,10,10,12,9,12,12,11,13,9,9,10,9,10,13,13,12,11,12,11,9,10,12,8,9
3,357,10,13,12,8,10,9,8,13,11,12,10,10,11,12,10,10,11,14,12,12,11,12,12,9,8,11,11,9,11,9,11,11
3,357,10,14,23,40,54,61,49,43,37,40,52,49,53,67,67,58,49,52,61,61,53,43,35,30,27,26,25,22,23,21,19,18
3,357,10,15,64,136,171,178,137,103,83,76,85,77,76,85,79,70,58,56,53,52,44,37,36,29,27,27,26,26,23,22,21,20
3,357,10,16,16,22,24,25,19,20,16,14,14,13,16,11,12,13,11,12,12,11,12,11,13,11,10,12,9,13,11,11,12,12
3,358,9,15,10,11,9,10,7,9,9,8,8,11,10,9,11,9,9,13,14,11,13,14,13,12,12,12,8,10,12,10,10,9
3,358,9,16,11,11,10,10,9,9,10,10,11,19,39,40,45,42,41,39,44,66,87,94,100,84,60,45,37,34,29,26,26,23
3,358,9,17,12,10,9,11,11,9,9,8,13,34,69,70,75,69,59,55,57,78,93,96,95,78,57,44,38,31,32,27,27,26
3,358,9,17,12,10,9,11,11,9,9,8,13,34,69,70,75,69,59,55,57,78,93,96,95,78,57,44,38,31,32,27,27,26
3,358,9,18,12,12,9,9,9,10,11,8,12,10,12,14,15,10,13,10,12,13,10,13,10,10,11,12,8,11,12,9,12,12
3,358,9,18,12,12,9,9,9,10,11,8,12,10,12,14,15,10,13,10,12,13,10,13,10,10,11,12,8,11,12,9,12,12
3,358,10,16,14,12,14,14,14,15,18,17,15,14,13,13,12,11,10,12,12,12,12,8,10,10,14,10,9,8,8,10,9,10
3,358,10,17,38,64,83,70,66,95,132,109,86,70,57,49,43,37,31,29,27,26,27,25,20,19,22,19,19,21,19,18,16,15
3,358,10,17,38,64,83,70,66,95,132,109,86,70,57,49,43,37,31,29,27,26,27,25,20,19,22,19,19,21,19,18,16,15
3,358,10,18,24,35,39,31,30,39,45,34,29,24,21,20,21,19,16,15,16,15,16,14,15,12,14,12,12,12,11,13,14,13
3,358,10,18,24,35,39,31,30,39,45,34,29,24,21,20,21,19,16,15,16,15,16,14,15,12,14,12,12,12,11,13,14,13
3,359,10,18,11,11,10,11,13,16,14,14,14,13,16,12,14,16,15,17,16,18,15,17,15,15,14,14,14,13,13,12,14,12
3,359,10,18,11,11,10,11,13,16,14,14,14,13,16,12,14,16,15,17,16,18,15,17,15,15,14,14,14,13,13,12,14,12
3,359,10,19,26,48,41,34,77,186,172,118,93,96,88,83,85,91,83,86,85,77,67,64,57,49,41,38,32,31,27,26,25,25
3,359,10,19,26,48,41,34,77,186,172,118,93,96,88,83,85,91,83,86,85,77,67,64,57,49,41,38,32,31,27,26,25,25
3,359,10,20,35,54,48,40,54,104,95,67,50,45,41,38,35,34,31,31,29,27,24,22,20,19,19,16,17,15,13,16,13,15
3,359,10,21,11,11,12,10,6,12,10,9,9,11,9,9,10,10,10,10,9,10,11,9,11,9,11,9,9,11,10,9,11,10
3,360,15,22,8,13,9,11,8,8,10,10,10,9,11,9,11,14,16,13,15,14,14,19,19,19,20,16,15,15,13,14,12,13
3,360,15,23,27,68,71,54,43,47,51,54,62,63,71,73,92,108,109,103,92,85,90,99,120,151,132,88,68,55,50,43,38,37
3,360,15,24,128,405,385,270,195,193,192,169,163,163,170,159,160,166,157,142,124,112,107,109,117,135,119,88,74,63,55,52,45,45
3,360,15,25,37,107,101,71,51,47,44,37,33,34,32,29,28,25,26,24,23,20,19,19,19,17,16,14,15,15,15,14,13,13
3,361,14,24,22,44,42,31,27,29,29,28,38,48,50,48,44,36,33,33,31,33,30,36,41,38,32,26,19,19,21,17,18,18
3,361,14,25,65,168,154,106,81,90,94,85,119,161,172,161,140,118,101,98,101,103,103,121,128,110,86,67,57,48,46,42,38,34
3,361,14,26,32,76,66,53,51,55,72,89,93,84,89,100,97,81,74,81,114,154,154,153,143,120,95,77,62,53,47,43,38,39
3,361,14,27,54,134,113,89,81,77,81,90,82,68,67,65,60,54,48,45,49,52,49,48,44,39,34,29,27,25,23,22,20,20
3,361,14,28,13,22,18,17,16,17,15,14,13,12,12,13,11,14,12,10,9,10,13,9,12,8,10,8,10,12,11,8,10,9
3,361,15,37,11,10,11,9,11,9,10,9,8,8,11,10,12,9,10,9,9,11,11,12,18,16,14,11,13,11,12,9,13,12
3,361,15,37,11,10,11,9,11,9,10,9,8,8,11,10,12,9,10,9,9,11,11,12,18,16,14,11,13,11,12,9,13,12
3,361,15,38,9,8,9,11,12,10,7,13,8,9,11,12,10,14,18,40,56,48,43,57,101,104,69,50,36,31,27,29,20,21
3,361,15,39,9,7,12,12,14,16,22,25,22,19,24,26,38,55,74,139,170,127,90,74,75,70,52,44,40,35,31,30,26,28
3,361,15,40,23,59,69,77,73,62,74,80,64,53,45,40,41,41,43,46,43,37,28,26,21,23,24,21,22,17,20,19,16,18
3,361,15,41,61,186,171,130,91,64,51,49,40,37,30,30,27,27,26,23,21,24,20,21,22,16,17,16,15,14,18,14,14,16
3,361,15,42,17,30,27,23,15,14,14,14,12,12,13,13,12,10,13,12,10,12,10,9,12,12,8,10,12,9,10,10,10,11
3,362,14,23,9,11,10,9,9,10,10,10,13,10,11,10,8,10,11,11,11,11,13,10,10,9,10,11,9,9,11,10,11,9
3,362,14,24,39,131,183,172,153,116,105,100,88,81,84,106,101,82,86,175,209,180,162,208,238,192,136,102,85,74,67,60,55,49
3,362,14,25,41,151,210,199,176,135,126,120,105,97,104,129,125,97,106,224,273,233,211,309,368,286,200,145,118,101,90,79,73,65
3,362,14,26,12,18,23,18,17,15,14,17,13,13,15,17,13,14,17,22,25,24,22,24,31,25,22,16,15,15,14,14,11,15
3,362,14,28,9,11,11,10,10,13,12,10,7,10,9,8,12,8,10,10,13,11,11,8,13,39,50,40,29,19,18,16,16,15
3,362,14,29,10,10,12,9,16,18,16,22,22,20,19,49,66,54,36,35,51,59,59,53,80,348,477,329,208,143,107,90,78,68
3,362,14,30,87,191,160,112,110,106,127,154,146,109,98,196,246,181,128,106,108,108,98,84,83,157,193,143,102,78,66,59,52,47
3,362,14,31,137,282,219,137,101,83,74,71,63,53,46,50,49,44,38,35,31,30,27,27,26,22,19,20,20,20,20,19,17,16
3,362,14,32,17,25,21,17,12,13,12,12,11,12,9,12,12,10,11,11,12,12,13,11,8,10,11,12,11,8,10,12,11,11
3,363,13,21,11,12,12,12,11,10,10,10,10,11,9,12,10,10,11,11,11,11,11,10,9,9,9,9,11,10,9,9,9,10
3,363,13,22,37,78,96,110,95,80,73,66,66,53,45,38,34,32,29,26,24,24,21,21,19,20,19,20,19,18,18,17,16,14
3,363,13,23,34,77,99,118,108,106,109,116,117,95,80,67,56,50,45,38,36,32,29,28,26,26,22,24,21,19,19,18,18,19
3,363,13,24,10,11,12,15,13,12,14,15,14,15,12,12,13,14,12,13,11,11,13,12,11,11,11,11,8,12,11,10,7,10
3,363,14,21,12,10,14,9,10,8,9,10,8,9,13,7,8,9,10,11,10,11,10,9,13,10,9,10,9,8,11,11,12,11
3,363,14,22,9,10,10,7,9,9,11,10,8,12,11,18,40,69,75,62,48,51,58,52,50,43,36,30,23,21,24,19,19,20
3,363,14,23,9,9,8,10,9,7,9,9,8,9,9,15,40,76,82,69,57,74,84,89,89,75,59,46,38,34,29,29,26,24
3,363,14,24,12,12,8,9,12,10,9,11,10,12,11,11,12,13,13,13,12,14,15,13,13,14,13,11,12,12,11,13,9,10
3,363,14,33,11,12,10,10,9,10,11,9,10,10,9,10,12,14,13,13,12,17,22,32,39,36,29,24,20,15,15,16,14,15
3,363,14,34,13,16,25,38,43,35,31,39,51,61,61,53,50,61,68,65,65,64,103,148,146,125,97,69,53,49,44,41,36,35
3,363,14,35,34,75,125,184,180,133,105,103,101,100,87,73,63,59,56,51,47,42,43,43,40,40,33,29,27,23,23,22,20,21
3,363,14,35,34,75,125,184,180,133,105,103,101,100,87,73,63,59,56,51,47,42,43,43,40,40,33,29,27,23,23,22,20,21
3,363,14,36,18,27,33,37,33,25,24,21,19,17,14,15,14,14,14,10,15,14,13,12,12,13,13,11,10,10,10,11,11,13
3,363,14,36,18,27,33,37,33,25,24,21,19,17,14,15,14,14,14,10,15,14,13,12,12,13,13,11,10,10,10,11,11,13
3,364,13,17,9,11,13,14,10,10,11,11,9,11,10,12,10,10,10,12,10,9,11,11,12,8,11,9,9,9,10,10,12,10
3,364,13,17,9,11,13,14,10,10,11,11,9,11,10,12,10,10,10,12,10,9,11,11,12,8,11,9,9,9,10,10,12,10
3,364,13,18,28,73,74,63,75,77,76,62,49,55,75,61,48,44,37,38,38,34,30,30,24,26,22,20,21,17,19,19,16,16
3,364,13,18,28,73,74,63,75,77,76,62,49,55,75,61,48,44,37,38,38,34,30,30,24,26,22,20,21,17,19,19,16,16
3,364,13,19,19,44,49,50,79,99,113,100,78,136,246,212,150,126,120,154,199,173,130,120,139,117,90,73,63,57,51,48,45,42
3,364,13,19,19,44,49,50,79,99,113,100,78,136,246,212,150,126,120,154,199,173,130,120,139,117,90,73,63,57,51,48,45,42
3,364,13,20,11,10,13,11,12,15,12,14,14,19,25,26,20,21,22,29,45,37,32,38,49,44,32,28,22,19,18,16,16,17
3,364,14,38,10,10,10,11,8,9,12,10,11,10,12,11,10,10,9,12,8,11,15,16,18,44,54,37,28,22,18,18,17,16
3,364,14,39,10,11,10,9,11,12,13,16,17,17,18,21,29,38,30,35,43,59,76,75,106,294,354,239,151,105,84,72,62,56
3,364,14,40,35,64,56,46,50,57,78,124,119,101,86,91,104,93,81,72,69,66,63,58,53,68,68,57,44,38,32,30,26,28
3,364,14,41,172,343,265,172,127,107,99,97,85,69,62,52,53,47,40,38,36,35,32,30,28,25,24,23,20,21,19,20,17,19
3,364,14,42,23,40,32,25,19,16,14,15,11,13,12,12,13,11,12,10,9,12,12,11,12,9,11,9,11,12,11,12,8,10
3,365,12,12,14,18,18,16,16,11,13,13,11,12,11,10,9,10,11,11,13,8,9,11,11,11,11,10,10,11,9,10,10,9
3,365,12,14,15,20,29,28,29,27,26,25,24,18,15,17,12,14,14,13,13,17,14,11,11,12,11,12,11,12,10,12,11,12
3,365,12,15,10,10,11,9,11,10,9,11,12,12,10,10,9,11,13,11,10,11,9,11,13,11,10,10,9,10,11,10,12,11
3,365,13,12,10,10,11,10,10,12,13,16,18,15,16,14,12,11,11,11,8,10,14,11,11,10,9,10,10,11,11,10,10,12
3,365,13,14,9,10,9,13,9,12,23,30,30,31,43,60,53,51,92,151,147,112,99,136,149,120,91,70,57,50,43,40,38,36
3,365,13,44,11,12,11,10,10,11,10,10,9,10,8,11,10,11,12,11,10,9,10,9,12,9,10,11,12,12,11,10,9,11
3,365,13,45,9,9,10,10,11,9,8,10,12,9,10,13,15,18,18,19,34,52,61,54,54,59,59,53,45,35,28,27,23,22
3,365,13,46,13,21,28,29,26,21,25,39,47,49,55,53,64,77,79,79,94,119,114,86,76,66,53,48,44,36,32,31,31,30
